1,jsPath,controllerId,eventId,url,app,sg,so
195,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,ClickPBSInsertButton,,,,
196,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayout,ReadPBSbyYear,${FsPo}PREFS/ReadPBSbyYear?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSbyYearSO
197,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,TableEnter,,,,
198,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayout,Read2YearAgo,${FsPo}PREFS/ReadPBSbyYear?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSbyYearSO
199,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,clickPbsUpdateOpenButton,,,,
200,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,onUpdateDebitCredit,${FsPo}PREFS/ReadPBSbyYear?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSbyYearSO
201,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,CodeInsert,${FsPo}CORE/ReadAccount4NameByCode?action=SO,http://192.168.156.156:14000/FS/,CORE,ReadAccount4NameByCodeSO
202,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,ClickPBSUpdateButton,,,,
203,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,error,,,,
204,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayout,DeletePBSConfirm,,,,
205,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayout,Read3YearAgo,${FsPo}PREFS/ReadPBSbyYear?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSbyYearSO
206,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,clickPbsDeleteCloseButton,,,,
207,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,DeleteRow,${FsPo}PREFS/DeletePBS?action=SO,http://192.168.156.156:14000/FS/,PREFS,DeletePBSSO
208,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,ClickPBSDeleteButton,,,,
209,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,clickPbsUpdateCloseButton,,,,
210,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,DeleteRow,${FsPo}PREFS/ReadPBSbyYear?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSbyYearSO
211,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,success,${FsPo}PREFS/ReadPBSbyYear?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSbyYearSO
212,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,PbsInsertDialogEnter,${FsPo}CORE/ReadAccount4NameByCode?action=SO,http://192.168.156.156:14000/FS/,CORE,ReadAccount4NameByCodeSO
213,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,ClickPBSTableview,,,,
214,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayout,DeletePBS,${FsPo}PREFS/DeletePBS?action=SO,http://192.168.156.156:14000/FS/,PREFS,DeletePBSSO
215,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbs.js']",PbsMainLayoutLogic,CodeInsert,${FsPo}PREFS/InsertPBSCode?action=SO,http://192.168.156.156:14000/FS/,PREFS,InsertPBSCodeSO
216,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsdeletedialog.js']",PbsDeleteDialogLayoutLogic,success,${FsPo}PREFS/ReadPBSbyYear?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSbyYearSO
217,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsdeletedialog.js']",PbsDeleteDialogLayoutLogic,DeleteRow,${FsPo}PREFS/ReadPBSLogic?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSLogicSO
218,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsdeletedialog.js']",PbsDeleteDialogLayoutLogic,DeleteRow,${FsPo}PREFS/DeletePBS?action=SO,http://192.168.156.156:14000/FS/,PREFS,DeletePBSSO
219,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsdeletedialog.js']",PbsDeleteDialogLayoutLogic,success,${FsPo}PREFS/ReadPBSLogic?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSLogicSO
220,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsdeletedialog.js']",PbsDeleteDialogLayoutLogic,DeleteRow,${FsPo}PREFS/ReadPBSbyYear?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSbyYearSO
221,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsdeletedialog.js']",PbsDeleteDialogLayoutLogic,error,,,,
222,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsdeletedialog.js']",PbsDeleteDialogLayoutLogic,clickPbsDeleteCloseButton,,,,
223,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsinsertdialog.js']",PbsInsertDialogLayoutLogic,InsertPBSCode,${FsPo}PREFS/ReadPBSbyYear?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSbyYearSO
224,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsinsertdialog.js']",PbsInsertDialogLayoutLogic,clickPbsInsertCloseButton,,,,
225,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsinsertdialog.js']",PbsInsertDialogLayoutLogic,InsertPBSCode,${FsPo}PREFS/InsertPBSCode?action=SO,http://192.168.156.156:14000/FS/,PREFS,InsertPBSCodeSO
226,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsinsertdialog.js']",PbsInsertDialogLayoutLogic,InsertPBSCode,${FsPo}PREFS/ReadPBSLogic?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSLogicSO
227,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsinsertdialog.js']",PbsInsertDialogLayoutLogic,success,${FsPo}PREFS/ReadPBSLogic?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSLogicSO
228,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsinsertdialog.js']",PbsInsertDialogLayoutLogic,success,${FsPo}PREFS/ReadPBSbyYear?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSbyYearSO
229,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsinsertdialog.js']",PbsInsertDialogLayoutLogic,error,,,,
230,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsupdatedialog.js']",PbsUpdateDialogLayoutLogic,UpdateDebitCredit,${FsPo}PREFS/ReadPBSbyYear?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSbyYearSO
231,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsupdatedialog.js']",PbsUpdateDialogLayoutLogic,clickPbsUpdateCloseButton,,,,
232,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsupdatedialog.js']",PbsUpdateDialogLayoutLogic,error,,,,
233,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsupdatedialog.js']",PbsUpdateDialogLayoutLogic,UpdateDebitCredit,${FsPo}PREFS/ReadPBSLogic?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSLogicSO
234,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsupdatedialog.js']",PbsUpdateDialogLayoutLogic,success,${FsPo}PREFS/ReadPBSLogic?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSLogicSO
235,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsupdatedialog.js']",PbsUpdateDialogLayoutLogic,success,${FsPo}PREFS/ReadPBSbyYear?action=SO,http://192.168.156.156:14000/FS/,PREFS,ReadPBSbyYearSO
236,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'prebalancesheet', 'pbsupdatedialog.js']",PbsUpdateDialogLayoutLogic,UpdateDebitCredit,${FsPo}PREFS/UpdatePBSDebitCredit?action=SO,http://192.168.156.156:14000/FS/,PREFS,UpdatePBSDebitCreditSO
237,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisMainLayoutLogic,clickPisInsertOpenButton,,,,
238,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisMainLayout,success,${FsPo}SM/ReadPISSTDName?action=SO,http://192.168.156.156:14000/FS/,SM,ReadPISSTDNameSO
239,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisMainLayout,error,,,,
240,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisMainLayoutLogic,error,,,,
241,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisMainLayoutLogic,UpdateAmount,${FsPo}SM/UpdatePISAmount?action=SO,http://192.168.156.156:14000/FS/,SM,UpdatePISAmountSO
242,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisMainLayoutLogic,DeleteRow,${FsPo}SM/DeletePIS?action=SO,http://192.168.156.156:14000/FS/,SM,DeletePISSO
243,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisMainLayoutLogic,DeleteRow,${FsPo}SM/ReadPISStEd?action=SO,http://192.168.156.156:14000/FS/,SM,ReadPISStEdSO
244,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisMainLayoutLogic,success,${FsPo}SM/ReadPISStEd?action=SO,http://192.168.156.156:14000/FS/,SM,ReadPISStEdSO
245,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisMainLayoutLogic,CodeInsert,${FsPo}HB/ReadAccount4NameByCode?action=SO,http://192.168.156.156:14000/FS/,HB,ReadAccount4NameByCodeSO
246,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisMainLayoutLogic,UpdateAmount,${FsPo}SM/ReadPISStEd?action=SO,http://192.168.156.156:14000/FS/,SM,ReadPISStEdSO
247,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisMainLayoutLogic,PisInsertDialogEnter,${FsPo}HB/ReadAccount4NameByCode?action=SO,http://192.168.156.156:14000/FS/,HB,ReadAccount4NameByCodeSO
248,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisInsertDialogLayoutLogic,error,,,,
249,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisInsertDialogLayoutLogic,clickPisInsertCloseButton,,,,
250,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisMainLayoutLogic,TableEnter,,,,
251,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisInsertDialogLayoutLogic,dialogcodeinsert,${FsPo}HB/ReadAccount4NameByCode?action=SO,http://192.168.156.156:14000/FS/,HB,ReadAccount4NameByCodeSO
252,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisMainLayout,onWidgetAttach,${FsPo}SM/ReadPISStEd?action=SO,http://192.168.156.156:14000/FS/,SM,ReadPISStEdSO
253,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'infra', 'preincomestatement', 'pis.js']",PisMainLayoutLogic,Read2017,${FsPo}SM/ReadPISStEd?action=SO,http://192.168.156.156:14000/FS/,SM,ReadPISStEdSO
254,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,insertStartEmployee,,,,
255,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,enterJournalStartMonth,,,,
256,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,enterJournalStartYear,,,,
257,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,error,,,,
258,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,success,,,,
259,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,enterJournalEndDate,,,,
260,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,enterJournalDocJournalType,,,,
261,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,enterJournalStartDepartment,,,,
262,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,enterJournalEndDepartment,,,,
263,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,enterJournalEndMonth,,,,
264,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,insertEndEmployee,,,,
265,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,enterJournalDocType,,,,
266,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,enterJournalStartDate,,,,
267,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,enterJournalEndYear,,,,
268,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,enterJournalStartEmployee,,,,
269,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,enterDocType,,,,
270,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,enterJournalEndEmployee,,,,
271,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",JournalLayoutLogic,readJournal,${FsPo}KH/ReadJournal?action=SO,http://192.168.156.156:14000/FS/,KH,ReadJournalSO
272,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",FI_1Q_TOPLogic,endDayEntered,,,,
273,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",FI_1Q_TOPLogic,startDayEntered,,,,
274,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",GLLayout,readCOAList,${FsPo}CORE/ReadCOAList?action=SO,http://192.168.156.156:14000/FS/,CORE,ReadCOAListSO
275,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",FI_1Q_TOPLogic,startYearEntered,,,,
276,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",GLLayout,success,,,,
277,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",GLLayout,success,,,,
278,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",FI_1Q_TOPLogic,endYearEntered,,,,
279,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",FI_1Q_TOPLogic,endMonthEntered,,,,
280,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",GLLayout,readGL,,,,
281,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",GLLayout,error,,,,
282,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",FI_1Q_TOPLogic,startMonthEntered,,,,
283,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",FI_1Q_TOPLogic,startAccountCodeEnteredinGL,,,,
284,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",GLLayout,readAccountName,${FsPo}CORE/ReadCOA?action=SO,http://192.168.156.156:14000/FS/,CORE,ReadCOASO
285,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",FI_1Q_TOPLogic,coaListClickedinGL,,,,
286,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",FI_1Q_TOPLogic,endAccountCodeEnteredinGL,,,,
