xmlPath,parentObject,widget,controller,event,jsPath,url,app,sg,so,matching 
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextView471_1,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetc0783e2fcb433523894153c501ab3bd7', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widget186dd6e13149376b8ba361f1583ffe0a,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']",['JournalLayout'],LinearLayout_Top_,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",SelectBoxDocType,JournalLayoutLogic,enterJournalDocType,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetf750058e226634639e68ae2896a26440', 'Widgetd3e4cdc6988b36b49b85443682d888c4', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widgeta6c7103c511d3b139287da3ca1b1458e,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetc0783e2fcb433523894153c501ab3bd7', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widget898452a2c91b32c2ba94663700b66f32,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetf750058e226634639e68ae2896a26440', 'Widgetd3e4cdc6988b36b49b85443682d888c4', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widgetd6a78252c7f73d779f0d191839d51b4a,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout102', 'LinearLayout29', 'JournalLayout']",start_account_button_1,JournalLayoutLogic,insertStartEmployee,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextFieldJournalStartDate,JournalLayoutLogic,enterJournalStartDate,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout297_', 'LinearLayout_Top_', 'JournalLayout']",TextView331_,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetf750058e226634639e68ae2896a26440', 'Widgetd3e4cdc6988b36b49b85443682d888c4', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widget4c2503022803335faf8b0f9a38c14f58,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetc0783e2fcb433523894153c501ab3bd7', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widget3ba16b8d43943f3489cf28c1f3fb0b8b,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextFieldJournalEndYear,JournalLayoutLogic,enterJournalEndYear,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetc0783e2fcb433523894153c501ab3bd7', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widget668e1969a9de301094f68ab7aed48eb3,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetf750058e226634639e68ae2896a26440', 'Widgetd3e4cdc6988b36b49b85443682d888c4', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widget6388d67134e13afc963973a3a1a4fd7b,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['SelectBoxDocJournalType', 'LinearLayout76', 'LinearLayout29', 'JournalLayout']",JournalDocJournalType,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetc0783e2fcb433523894153c501ab3bd7', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widget16b63118efa7377f8bedc8057b122619,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextView9104,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout102', 'LinearLayout29', 'JournalLayout']",TextView425_1_2,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout_Top_', 'JournalLayout']",LinearLayout290_,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetf750058e226634639e68ae2896a26440', 'Widgetd3e4cdc6988b36b49b85443682d888c4', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widget4aeb329829d4310493b88398b6ce92a3,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextFieldJournalStartYear,JournalLayoutLogic,enterJournalStartYear,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'journal', 'Journal.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextView425,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout102', 'LinearLayout29', 'JournalLayout']",JournalStartEmployeeName,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetf750058e226634639e68ae2896a26440', 'Widgetd3e4cdc6988b36b49b85443682d888c4', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widgetabd8b53a69e032ae983f8b37d27c00b9,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout76', 'LinearLayout29', 'JournalLayout']",TextView9104_1,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetc0783e2fcb433523894153c501ab3bd7', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widget13b5bf0683bf3ec191d6ef42b656a3ef,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetc0783e2fcb433523894153c501ab3bd7', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widget869787de9ec53c24916e6abd0a83b68b,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayoutDocument', 'JournalLayout']",TableViewJournal,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetf750058e226634639e68ae2896a26440', 'Widgetd3e4cdc6988b36b49b85443682d888c4', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widget980c1414290036499097d907979ac26b,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']",['JournalLayout'],LinearLayout29,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['LinearLayout102', 'LinearLayout29', 'JournalLayout']",JournalEndEmployeeName,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetf750058e226634639e68ae2896a26440', 'Widgetd3e4cdc6988b36b49b85443682d888c4', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widget123113919f46378be445982ff919ba8,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetf750058e226634639e68ae2896a26440', 'Widgetd3e4cdc6988b36b49b85443682d888c4', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widgetc697da0785e03e23b56e716849401834,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetf750058e226634639e68ae2896a26440', 'Widgetd3e4cdc6988b36b49b85443682d888c4', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widgetd8eaa3203fe53599a00c95209ed6abf1,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'journal', 'JournalLayout.tlf']","['Widgetc0783e2fcb433523894153c501ab3bd7', 'TableViewJournal', 'LinearLayoutDocument', 'JournalLayout']",Widgetac6508d8bcba3836b911c38f09886d93,JournalLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']",['COALedgerLayout'],LinearLayout10,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout314', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",TextView700,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",end_date_year,FI_1Q_TOPLogic,endYearEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",end_date_year,FI_1Q_TOPLogic,endYearEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout314', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",start_price,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table00_HeaderRow32', 'table00_TableHeader30', 'table00', 'LinearLayout773', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table00_HeaderColumn33,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']",[],COALedgerLayout,COALedgerLayout,onWidgetAttach,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",${FsPo}CORE/ReadCOAList?action=SO,FS,CORE,ReadCOAListSO,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']",[],COALedgerLayout,COALedgerLayout,onWidgetAttach,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",${FsPo}CORE/ReadCOA?action=SO,FS,CORE,ReadCOASO,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']",[],COALedgerLayout,COALedgerLayout,onWidgetAttach,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",${FsPo}CORE/ReadLedgerList?action=SO,FS,CORE,ReadLedgerListSO,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",TextView448,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout314', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",end_price,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table00_HeaderRow32', 'table00_TableHeader30', 'table00', 'LinearLayout773', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table00_HeaderColumn34,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout10', 'COALedgerLayout']",TextView116,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table00_TableHeader30', 'table00', 'LinearLayout773', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table00_HeaderRow32,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_HeaderRow40', 'table01_TableHeader38', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_HeaderColumn48,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_RowItem51', 'table01_TableItem39', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_ColumnItem56,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_RowItem51', 'table01_TableItem39', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_ColumnItem54,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table00_TableItem31', 'table00', 'LinearLayout773', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table00_RowItem35,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['linearlayout00', 'LinearLayout127', 'COALedgerLayout']",LinearLayout799,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",end_account_name,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table00', 'LinearLayout773', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table00_TableHeader30,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",end_account_code,FI_1Q_TOPLogic,endAccountCodeEnteredinLedger,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_RowItem51', 'table01_TableItem39', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_ColumnItem58,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",TextView408,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_HeaderRow40', 'table01_TableHeader38', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_HeaderColumn42,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",LinearLayout275,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",TextView370,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",start_account_name,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",start_date_day,FI_1Q_TOPLogic,startDayEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",start_date_day,FI_1Q_TOPLogic,startDayEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_TableItem39,COALedgerLayoutLogic,,[],,,,,N
